720.877 335.041 10.363	1099971	720.877	3	161	1507.08	142	1773970	1773984	33		224	12.2418	303
717.78 334.895 12.5142	1095245	717.78	4	168	1772.92	1270	1769224	1769278	13		305	14.4875	303
720.842 335.04 10.2387	1099918	720.842	3	171	1900.73	321	1773920	1773932	29		352	11.5908	303
720.857 336.04 10.4086	1099941	720.857	3	10	18.2246	850	1791679	1791703	27		352	11.5908	304
720.998 336.047 14.3839	1100155	720.998	3	40	78.4176	1699	1791889	1791916	22		198	16.7584	304
717.769 335.895 13.4337	1095228	717.769	5	173	1991.01	1384	1786943	1786996	13		306	16.1602	304
717.786 336.895 14.4875	1095255	717.786	5	172	1945.35	1776	1804706	1804764	9		306	16.1602	305
717.79 337.896 16.1602	1095261	717.79	5	174	2037.74	1387	1822440	1822512	7		308	17.7447	306
717.802 338.896 16.1508	1095279	717.802	5	173	1991.01	1705	1840192	1840281	7		308	17.7447	307
720.993 340.047 10.9803	1100148	720.993	3	49	102.051	385	1862832	1862847	43		24	13.2666	308
720.857 340.04 11.4065	1099940	720.857	5	163	1578.69	1393	1862556	1862661	39		115	13.9047	308
717.816 339.897 17.7447	1095300	717.816	5	174	2037.74	2989	1857921	1858029	3		308	17.7447	308
721.003 341.047 11.9665	1100163	721.003	3	18	32.6888	648	1100121	1100180	37		224	14.4419	309
720.927 341.044 11.9295	1100047	720.927	3	135	823.753	1854	1099999	1100064	6		114	13.4064	309
717.831 340.898 14.487	1095323	717.831	4	173	1991.01	1002	1095288	1095357	8		306	16.1602	309
720.81 341.038 10.6703	1099869	720.81	3	174	2037.74	755	1099810	1099885	14		308	11.4065	309
717.847 341.898 13.8032	1095348	717.847	4	173	1991.01	699	1113022	1113109	10		306	16.1602	310
728.794 335.416 11.1658	1112051	728.794	3	51	107.86	154	1786052	1786066	37		217	13.1091	303
728.735 335.413 11.0278	1111962	728.735	4	131	750.528	820	1785957	1785995	27		217	13.1091	303
726.074 339.287 10.8907	1107901	726.074	7	146	1063.8	1174	1852756	1852929	20		308	12.4366	307
726.066 340.287 12.4366	1107889	726.066	7	145	1039.37	2903	1870496	1870674	8		116	13.9392	308
735.72 335.743 12.2516	1122619	735.72	11	71	180.963	3940	1795624	1798181	8		90	13.9654	303
735.13 335.715 10.039	1121720	735.13	5	139	904.069	276	1795706	1795744	23		243	10.7199	303
731.34 335.536 11.5912	1115937	731.34	7	171	1900.73	1579	1789872	1790024	10		222	13.5154	303
731.407 336.539 10.6675	1116038	731.407	6	147	1088.81	1338	1807735	1807828	15		223	12.6107	304
746.579 336.258 10.9685	1139189	746.579	3	147	1088.81	8	1813171	1813245	10		303	10.9685	303
746.558 336.257 11.6859	1139157	746.558	7	151	1194.82	3216	1813061	1813235	9		196	12.991	303
746.544 339.256 10.1609	1139136	746.544	5	31	58.1129	935	1866336	1866384	27		197	11.0845	306
753.232 335.574 14.0035	1149341	753.232	8	124	637.585	2040	1805420	1805782	5		303	14.8764	302
753.216 336.573 14.8764	1149317	753.216	8	124	637.585	3472	1823162	1823519	3		303	14.8764	303
756.533 329.73 15.5169	1154378	756.533	7	3	5.57867	1918	1703923	1704289	70		339	18.8657	296
756.527 330.73 15.8009	1154368	756.527	7	12	21.81	2052	1721648	1722023	72		343	19.2682	297
756.527 331.73 16.4044	1154369	756.527	7	12	21.81	1922	1739361	1739763	72		3	19.7749	298
756.534 332.73 17.072	1154380	756.534	7	0	0	2061	1757105	1757509	71		344	20.7173	299
756.508 333.729 17.1186	1154339	756.508	7	39	76.0156	2360	1774825	1775217	71		344	20.7173	300
756.527 334.73 16.9781	1154368	756.527	7	12	21.81	2093	1792583	1792983	71		344	20.7173	301
756.528 335.73 15.8924	1154370	756.528	7	12	21.81	2059	1810350	1810722	72		334	19.3853	302
756.527 336.73 16.6836	1154368	756.527	7	12	21.81	2352	1828294	1828460	71		3	19.7749	303
756.527 337.73 16.8026	1154369	756.527	7	12	21.81	2750	1845831	1846184	70		337	20.5155	304
756.527 338.73 16.33	1154368	756.527	7	12	21.81	3064	1863552	1863917	72		3	19.7749	305
756.487 339.728 15.9092	1154308	756.487	7	59	133.532	2743	1881245	1881614	72		334	19.3853	306
760.714 339.929 11.3896	1160758	760.714	5	116	528.968	812	1887953	1887995	4		221	12.2327	306
756.474 340.728 15.7785	1154288	756.474	7	70	176.53	2087	1899156	1899326	72		343	19.2682	307
